age  team  league  position  game_played  game_started  min_pg  fg_pg  fga_pg  fg_pct  fg3_pg  fg3a_pg  fg3_pct  fg2_pg  fg2a_pg  fg2_pct  efg_pct  ft_pg  fta_pg  ft_pct  orb_pg  drb_pg  trb_pg  ast_pg  stl_pg  blk_pg  tov_pg  pf_pg  pts_pg  draft_order  shoot_hand  player_height  player_weight  C  SG  SF  PG  PF  Right  Left  6-11  7-1  6-8  7-3  6-0  5-10  6-5  6-6  5-11  6-1  6-4  5-9  6-7  6-3  6-10  7-2  6-9  7-0  6-2  
26  BOS  NBA  SF  72  72  32.4  4.6  10.0  .463  2.2  5.5  .398  2.4  4.5  .540  .572  2.4  3.0  .811  0.7  5.1  5.8  2.2  1.0  0.3  1.1  2.2  13.9  34  Right  6-6  235  0  0  1  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  
27  CLE  NBA  SF  25  22  25.6  2.7  7.0  .386  1.2  3.7  .323  1.5  3.3  .458  .472  1.8  2.0  .882  0.7  2.3  3.0  1.0  0.7  0.1  1.0  2.1  8.4  34  Right  6-6  235  0  0  1  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  
22  POR  NBA  PF  63  2  11.2  1.7  3.4  .495  0.0  0.0  .000  1.7  3.4  .500  .495  0.5  0.8  .646  0.9  1.7  2.5  0.2  0.4  0.3  0.2  1.5  3.9  33  Right  6-8  230  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
23  POR  NBA  PF  56  9  19.8  2.3  5.2  .433  0.0  0.1  .000  2.3  5.1  .439  .433  0.6  0.8  .711  1.3  2.1  3.4  0.5  0.7  0.6  0.6  2.5  5.1  33  Right  6-8  230  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
23  CHA  NBA  PF  22  9  24.0  4.2  8.2  .508  0.0  0.4  .111  4.1  7.8  .529  .511  0.6  0.8  .765  1.0  3.0  4.0  0.6  0.7  0.5  0.8  1.7  9.0  33  Right  6-8  230  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
24  MEM  NBA  PF  64  5  17.6  2.3  4.4  .516  0.0  0.0  .000  2.3  4.3  .520  .516  0.7  1.1  .652  1.4  2.4  3.8  0.6  0.7  0.5  0.5  1.5  5.2  33  Right  6-8  230  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
25  MIN  NBA  PF  80  9  25.1  3.9  8.4  .468  0.0  0.1  .000  3.9  8.3  .472  .468  0.8  1.3  .650  1.8  3.3  5.1  0.8  1.1  0.5  0.7  1.9  8.7  33  Right  6-8  230  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
26  MIN  NBA  PF  81  7  20.2  2.9  6.3  .464  0.0  0.1  .000  2.9  6.2  .468  .464  0.5  0.8  .567  1.4  2.7  4.1  1.0  0.8  0.7  0.5  1.8  6.3  33  Right  6-8  230  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
27  NOP  NBA  PF  66  27  25.0  2.3  5.1  .457  0.0  0.2  .100  2.3  5.0  .468  .459  0.4  0.7  .617  1.1  2.8  3.9  0.8  0.7  0.6  0.5  1.5  5.2  33  Right  6-8  230  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
28  NOP  NBA  SF  80  46  24.6  2.3  5.2  .451  0.7  2.2  .316  1.6  3.0  .550  .518  0.7  1.0  .695  0.7  2.2  3.0  1.0  0.5  0.4  0.5  2.2  6.1  33  Right  6-8  230  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
29  NOP  NBA  SF  66  35  25.0  2.6  5.4  .485  1.1  2.7  .392  1.6  2.7  .579  .584  0.2  0.4  .593  0.8  3.3  4.2  0.6  0.6  0.4  0.4  1.5  6.6  33  Right  6-8  230  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
30  NOP  NBA  SF  25  19  23.0  2.1  5.0  .413  0.8  2.8  .300  1.2  2.2  .554  .496  0.5  0.8  .600  1.0  3.1  4.1  0.7  0.6  0.3  0.3  1.8  5.5  33  Right  6-8  230  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
24  CLE  NBA  SG  40  3  8.9  0.8  2.3  .352  0.3  0.8  .313  0.6  1.5  .373  .407  0.8  1.2  .625  0.1  0.7  0.7  0.5  0.3  0.1  0.5  0.9  2.6  24  Right  6-4  195  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
26  DAL  NBA  PG  70  42  29.0  4.8  10.0  .481  2.0  4.6  .425  2.9  5.4  .528  .578  1.2  1.4  .850  0.4  2.2  2.6  2.7  1.1  0.1  1.3  1.8  12.8  61  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
21  GSW  NBA  PG  80  77  36.2  6.6  14.3  .462  2.1  4.8  .437  4.5  9.5  .474  .535  2.2  2.5  .885  0.6  3.9  4.5  5.9  1.9  0.2  3.0  3.2  17.5  7  Right  6-3  190  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
22  GSW  NBA  PG  74  74  33.6  6.8  14.2  .480  2.0  4.6  .442  4.8  9.6  .498  .551  2.9  3.1  .934  0.7  3.2  3.9  5.8  1.5  0.3  3.1  3.1  18.6  7  Right  6-3  190  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
23  GSW  NBA  PG  26  23  28.2  5.6  11.4  .490  2.1  4.7  .455  3.5  6.7  .514  .583  1.5  1.8  .809  0.6  2.8  3.4  5.3  1.5  0.3  2.5  2.4  14.7  7  Right  6-3  190  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
25  GSW  NBA  PG  78  78  36.5  8.4  17.7  .471  3.3  7.9  .424  5.0  9.8  .509  .566  3.9  4.5  .885  0.6  3.7  4.3  8.5  1.6  0.2  3.8  2.5  24.0  7  Right  6-3  190  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
26  GSW  NBA  PG  80  80  32.7  8.2  16.8  .487  3.6  8.1  .443  4.6  8.7  .528  .594  3.9  4.2  .914  0.7  3.6  4.3  7.7  2.0  0.2  3.1  2.0  23.8  7  Right  6-3  190  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
28  GSW  NBA  PG  79  79  33.4  8.5  18.3  .468  4.1  10.0  .411  4.4  8.3  .537  .580  4.1  4.6  .898  0.8  3.7  4.5  6.6  1.8  0.2  3.0  2.3  25.3  7  Right  6-3  190  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
29  GSW  NBA  PG  23  23  32.6  8.3  17.7  .473  3.6  9.5  .381  4.7  8.2  .580  .575  6.0  6.5  .933  0.7  4.4  5.1  6.6  1.7  0.2  2.9  2.5  26.3  7  Right  6-3  190  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
24  CHO  NBA  SG  43  0  11.1  2.1  4.3  .476  1.4  2.8  .484  0.7  1.5  .462  .634  0.1  0.2  .556  0.2  1.2  1.3  0.5  0.3  0.1  0.6  0.9  5.6  61  Right  6-4  205  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
25  MEM  NBA  SG  67  3  17.7  2.8  7.4  .374  2.1  5.3  .389  0.7  2.1  .336  .513  0.6  0.8  .796  0.3  1.2  1.5  0.7  0.3  0.1  0.7  1.3  8.2  61  Right  6-4  205  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
26  PHO  NBA  SG  27  0  15.4  2.2  5.2  .429  1.8  4.1  .429  0.4  1.0  .429  .600  0.3  0.3  .875  0.1  1.0  1.1  0.4  0.3  0.0  0.6  1.3  6.5  61  Right  6-4  205  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
19  NOH  NBA  PF  64  60  28.8  5.5  10.6  .516  0.0  0.1  .000  5.5  10.5  .521  .516  2.6  3.5  .751  2.6  5.6  8.2  1.0  1.2  1.8  1.4  2.5  13.5  1  Right  6-10  253  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
20  NOP  NBA  PF  67  66  35.2  7.8  15.0  .519  0.0  0.1  .222  7.8  14.9  .522  .520  5.2  6.6  .791  3.1  7.0  10.0  1.6  1.3  2.8  1.6  3.0  20.8  1  Right  6-10  253  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
21  NOP  NBA  PF  68  68  36.1  9.4  17.6  .535  0.0  0.2  .083  9.4  17.5  .540  .536  5.5  6.8  .805  2.5  7.7  10.2  2.2  1.5  2.9  1.4  2.1  24.4  1  Right  6-10  253  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
22  NOP  NBA  C  61  61  35.5  9.2  18.6  .493  0.6  1.8  .324  8.6  16.9  .511  .508  5.3  7.0  .758  2.1  8.1  10.3  1.9  1.3  2.0  2.0  2.4  24.3  1  Right  6-10  253  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
21  TOR  NBA  PF  65  17  24.6  3.3  5.7  .576  0.0  0.0  0.0  3.3  5.7  .576  .576  1.1  2.0  .555  2.6  4.5  7.1  0.6  0.6  1.0  0.7  2.8  7.7  13  Left  6-10  240  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
22  TOR  NBA  PF  66  9  23.2  2.6  5.1  .513  0.0  0.0  .000  2.6  5.1  .515  .513  1.1  1.6  .670  2.0  4.6  6.6  0.9  0.6  1.0  1.0  2.4  6.3  13  Left  6-10  240  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
23  MEM  NBA  PF  36  4  15.1  2.1  4.0  .517  0.0  0.0  0.0  2.1  4.0  .517  .517  1.0  1.8  .569  1.6  2.9  4.4  0.2  0.4  1.3  0.5  2.2  5.1  13  Left  6-10  240  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
24  MEM  NBA  PF  63  4  15.2  2.5  4.6  .534  0.0  0.0  0.0  2.5  4.6  .534  .534  0.7  1.4  .528  1.5  2.7  4.1  0.4  0.3  0.7  0.6  1.8  5.7  13  Left  6-10  240  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
26  POR  NBA  PF  81  0  20.8  2.5  4.2  .611  0.0  0.0  0.0  2.5  4.2  .611  .611  1.4  2.5  .559  2.8  4.6  7.4  1.1  0.7  0.9  0.8  2.5  6.5  13  Left  6-10  240  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
28  POR  NBA  PF  24  0  17.3  1.8  3.6  .483  0.0  0.0  0.0  1.8  3.6  .483  .483  1.1  1.6  .684  2.6  4.4  7.0  0.4  0.5  0.7  0.9  2.2  4.6  13  Left  6-10  240  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
24  ORL  NBA  C  16  6  14.6  1.4  3.3  .434  0.0  0.0  0.0  1.4  3.3  .434  .434  0.8  1.1  .765  1.7  3.2  4.9  0.1  0.4  0.8  0.6  2.3  3.7  61  Right  7-0  245  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
25  ORL  NBA  C  59  15  14.3  1.5  2.7  .562  0.0  0.0  .000  1.5  2.7  .565  .562  0.6  1.1  .531  2.0  3.0  5.0  0.2  0.3  0.8  0.9  2.4  3.7  61  Right  7-0  245  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
26  ORL  NBA  C  58  20  12.2  1.7  3.1  .559  0.0  0.0  0.0  1.7  3.1  .559  .559  1.0  1.3  .750  1.2  2.8  3.9  0.2  0.4  0.8  0.6  1.9  4.4  61  Right  7-0  245  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
27  SAS  NBA  C  76  37  17.5  2.1  3.4  .622  0.0  0.0  0.0  2.1  3.4  .622  .622  0.9  1.2  .699  1.7  4.8  6.5  0.6  0.5  0.8  0.8  2.4  5.1  61  Right  7-0  245  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
28  ATL  NBA  C  20  20  24.4  4.6  7.7  .601  0.7  1.5  .483  3.9  6.2  .629  .647  1.2  1.6  .719  2.0  5.8  7.8  1.4  0.4  0.9  1.8  3.0  11.1  61  Right  7-0  245  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
22  HOU  NBA  SF  77  2  18.4  2.6  5.6  .473  0.8  2.4  .321  1.9  3.1  .591  .543  0.5  0.9  .559  1.2  2.5  3.7  1.0  0.5  0.3  0.5  1.1  6.5  18  Right  6-9  230  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
23  LAC  NBA  SF  20  0  10.4  1.3  3.6  .361  0.3  1.7  .152  1.1  2.0  .538  .396  0.3  0.5  .600  0.6  1.4  2.0  0.4  0.4  0.3  0.6  0.9  3.2  18  Right  6-9  230  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
27  ATL  NBA  PG  73  2  17.1  2.0  5.3  .374  0.4  1.5  .236  1.6  3.8  .428  .407  1.0  1.3  .806  0.1  1.5  1.7  2.6  0.5  0.0  1.3  1.5  5.4  61  Right  6-3  190  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
28  ATL  NBA  PG  18  2  19.5  1.8  4.8  .379  0.7  1.9  .371  1.1  2.9  .385  .454  1.1  1.5  .704  0.3  1.6  1.9  1.9  0.8  0.1  1.2  1.3  5.4  61  Right  6-3  190  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
23  CLE  NBA  SG  72  4  17.7  1.7  4.1  .412  0.8  2.2  .368  0.9  2.0  .461  .508  0.5  0.7  .792  0.4  1.3  1.7  2.6  0.5  0.1  0.8  1.7  4.7  61  Right  6-4  198  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
25  CLE  NBA  PG  76  14  24.6  2.7  6.7  .405  1.3  3.1  .410  1.4  3.6  .401  .501  0.8  0.9  .864  0.4  1.7  2.1  4.4  0.6  0.1  1.5  2.3  7.5  61  Right  6-4  198  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
26  MIL  NBA  PG  76  54  26.1  2.7  7.0  .390  1.0  2.8  .367  1.7  4.2  .404  .463  1.1  1.3  .854  0.3  1.6  1.9  4.7  0.7  0.0  1.8  2.0  7.6  61  Right  6-4  198  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
20  CHI  NBA  SF  78  56  33.4  5.7  12.2  .463  0.3  1.0  .269  5.4  11.2  .481  .474  2.7  3.5  .750  1.6  5.0  6.6  1.9  0.9  0.6  1.3  1.6  14.3  7  Right  6-9  220  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
23  CHI  NBA  SF  49  46  34.0  5.4  12.1  .448  0.2  0.4  .400  5.2  11.7  .450  .455  3.1  3.9  .796  1.6  4.4  6.0  1.9  1.2  0.5  1.5  1.7  14.1  7  Right  6-9  220  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
24  CHI  NBA  SF  70  69  37.9  6.8  14.5  .466  0.5  1.2  .386  6.3  13.3  .474  .482  3.6  4.7  .764  1.9  5.4  7.3  2.0  0.9  0.9  1.9  1.8  17.6  7  Right  6-9  220  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
26  CHI  NBA  SF  54  54  39.4  5.8  14.0  .412  1.5  4.0  .367  4.3  10.0  .430  .464  2.4  3.1  .770  1.4  5.1  6.5  2.9  1.0  0.7  1.8  1.5  15.3  7  Right  6-9  220  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
27  CHI  NBA  SF  75  75  38.7  6.2  14.6  .426  1.0  3.1  .322  5.2  11.5  .455  .461  3.1  3.8  .816  2.2  4.2  6.3  3.0  1.1  0.4  1.9  1.4  16.5  7  Right  6-9  220  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
28  CHI  NBA  SF  23  23  37.4  7.0  15.4  .452  0.7  2.7  .274  6.2  12.7  .490  .476  4.4  5.4  .815  1.7  5.1  6.9  3.7  1.0  0.2  2.6  2.3  19.0  7  Right  6-9  220  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
28  CLE  NBA  SF  40  40  33.8  5.3  12.7  .417  1.0  3.2  .315  4.3  9.5  .451  .457  2.8  3.6  .771  1.5  3.6  5.1  2.5  1.0  0.1  1.4  1.5  14.3  7  Right  6-9  220  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
29  MIA  NBA  SF  72  72  33.6  5.1  10.9  .469  1.1  3.1  .355  4.0  7.9  .513  .518  2.7  3.5  .761  1.4  3.8  5.2  1.9  0.9  0.3  1.5  1.5  14.0  7  Right  6-9  220  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
30  MIA  NBA  PF  74  73  32.4  4.6  10.1  .455  1.2  3.5  .344  3.4  6.6  .513  .514  2.0  2.6  .755  1.5  4.5  6.0  1.9  1.0  0.4  1.1  1.6  12.3  7  Right  6-9  220  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
31  LAL  NBA  SF  56  49  26.5  2.9  7.6  .387  0.9  2.9  .309  2.0  4.6  .436  .447  0.8  1.1  .730  1.1  4.1  5.3  1.3  0.9  0.4  0.8  1.1  7.6  7  Right  6-9  220  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
20  TOR  NBA  SG  77  65  21.6  3.3  6.6  .498  0.1  0.2  .250  3.3  6.4  .506  .502  1.9  2.5  .763  0.9  2.0  2.9  0.7  0.6  0.2  0.8  2.3  8.6  9  Right  6-7  221  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  
21  TOR  NBA  SG  82  82  34.8  6.6  14.1  .467  0.1  0.6  .096  6.5  13.4  .485  .469  4.0  4.9  .813  0.9  2.9  3.8  1.8  1.0  0.4  1.8  2.6  17.2  9  Right  6-7  221  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  
22  TOR  NBA  SG  63  63  35.0  6.0  14.3  .422  0.4  1.5  .261  5.7  12.9  .440  .435  4.3  5.3  .810  0.6  2.7  3.3  2.0  0.8  0.3  2.0  2.6  16.7  9  Right  6-7  221  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  
23  TOR  NBA  SG  82  82  36.7  6.7  15.0  .445  0.4  1.5  .283  6.3  13.5  .463  .459  4.3  5.2  .831  0.6  3.3  3.9  2.5  0.9  0.3  1.8  2.1  18.1  9  Right  6-7  221  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  
25  TOR  NBA  SG  60  60  35.0  6.8  16.5  .413  0.4  1.5  .284  6.4  15.0  .426  .426  6.0  7.2  .832  0.7  3.9  4.6  3.5  1.2  0.2  2.3  2.0  20.1  9  Right  6-7  221  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  
27  TOR  NBA  SG  74  74  35.4  9.7  20.9  .467  0.4  1.7  .266  9.3  19.2  .484  .477  7.4  8.7  .842  0.9  4.3  5.2  3.9  1.1  0.2  2.4  1.8  27.3  9  Right  6-7  221  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  
28  TOR  NBA  SG  22  22  34.3  8.4  17.5  .478  0.7  2.6  .276  7.6  14.9  .514  .499  5.8  7.2  .810  0.8  3.6  4.5  4.9  1.3  0.2  2.6  1.8  23.3  9  Right  6-7  221  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  
20  NOP  NBA  PF  17  0  11.7  2.1  4.5  .474  0.0  0.0  0.0  2.1  4.5  .474  .474  0.9  1.2  .714  1.4  2.9  4.3  0.2  0.2  0.4  0.4  1.0  5.1  33  Right  6-9  220  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
25  MIN  NBA  C  73  49  30.0  3.5  7.0  .506  0.0  0.1  .167  3.5  6.9  .510  .507  2.6  3.3  .783  3.1  5.3  8.3  2.0  1.0  1.7  1.7  2.6  9.7  21  Right  6-11  241  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
26  MIN  NBA  C  82  39  27.1  3.8  7.1  .532  0.1  0.2  .300  3.7  6.8  .540  .537  2.5  3.0  .827  1.9  5.2  7.1  1.7  1.1  1.2  1.7  2.7  10.1  21  Right  6-11  241  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
27  MIN  NBA  PF  82  82  32.4  4.0  8.1  .502  0.2  0.5  .372  3.9  7.5  .511  .514  1.7  2.0  .814  2.3  5.6  7.9  1.9  1.1  1.2  1.3  3.1  10.0  21  Right  6-11  241  0  0  0  0  1  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
28  MIN  NBA  C  23  0  17.1  2.7  5.1  .521  0.2  1.0  .227  2.4  4.1  .589  .543  1.3  1.8  .756  1.7  3.0  4.6  1.3  0.6  0.1  1.0  2.0  6.9  21  Right  6-11  241  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
21  DET  NBA  PG  34  1  13.4  1.5  5.0  .302  0.4  1.9  .185  1.1  3.1  .375  .337  0.9  1.0  .912  0.1  1.3  1.4  3.1  0.6  0.2  1.0  1.6  4.3  38  Right  6-6  200  0  0  0  1  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  
23  BRK  NBA  PG  59  18  22.6  2.3  5.1  .444  0.6  1.7  .376  1.6  3.4  .478  .507  2.1  2.7  .792  0.5  2.3  2.8  3.1  0.7  0.4  1.1  2.0  7.3  38  Right  6-6  200  0  0  0  1  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  
24  BRK  NBA  PG  23  13  26.0  4.0  10.1  .401  2.0  5.0  .388  2.1  5.0  .414  .498  2.2  2.9  .758  0.7  2.6  3.2  6.3  0.7  0.4  1.1  2.7  12.2  38  Right  6-6  200  0  0  0  1  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  
25  NYK  NBA  PG  38  9  17.3  2.5  7.6  .324  0.7  3.1  .231  1.8  4.6  .387  .371  0.6  0.7  .846  0.4  1.5  1.9  2.0  0.8  0.0  1.5  1.4  6.2  29  Right  6-2  195  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
26  HOU  NBA  PG  49  0  18.6  2.8  7.2  .395  1.2  3.3  .377  1.6  3.9  .411  .482  1.2  1.4  .882  0.5  1.4  1.8  1.9  0.8  0.0  1.1  2.1  8.1  29  Right  6-2  195  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
26  SAC  NBA  PG  22  0  17.1  2.2  5.2  .430  1.0  2.5  .389  1.3  2.7  .467  .522  0.7  0.7  1.000  0.5  1.7  2.2  2.6  1.4  0.0  1.1  1.9  6.1  29  Right  6-2  195  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
27  GSW  NBA  PG  24  0  11.0  1.3  3.6  .372  0.8  2.5  .322  0.5  1.1  .481  .483  0.2  0.3  .625  0.2  0.9  1.1  0.8  0.3  0.1  0.7  1.4  3.7  29  Right  6-2  195  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
27  MIA  NBA  PG  27  17  15.2  1.5  3.9  .394  0.4  1.6  .279  1.1  2.3  .475  .452  0.7  1.0  .769  0.5  1.7  2.3  1.8  0.5  0.1  0.7  1.7  4.2  29  Right  6-2  195  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
22  PHO  NBA  PG  55  1  13.2  1.6  4.1  .393  0.4  1.0  .370  1.2  3.1  .400  .438  0.9  1.2  .769  0.6  1.3  1.9  2.0  0.5  0.1  1.3  1.6  4.5  45  Left  6-3  190  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
23  PHO  NBA  PG  80  2  18.0  2.8  6.1  .452  0.9  2.4  .394  1.9  3.8  .488  .527  1.5  2.0  .736  0.5  1.7  2.1  3.0  0.6  0.1  1.6  1.6  7.9  45  Left  6-3  190  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
24  PHO  NBA  PG  48  2  17.8  2.8  6.6  .421  0.6  2.1  .277  2.2  4.5  .488  .465  1.2  2.0  .608  0.5  1.3  1.8  3.1  0.8  0.1  2.0  1.9  7.4  45  Left  6-3  190  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
24  HOU  NBA  PG  22  3  17.2  2.7  5.7  .472  1.3  2.5  .519  1.4  3.2  .437  .584  1.1  1.6  .667  0.5  2.0  2.5  2.5  0.6  0.2  1.0  1.6  7.7  45  Left  6-3  190  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
25  HOU  NBA  PG  66  28  26.5  4.2  9.1  .462  1.0  3.1  .337  3.2  6.0  .525  .518  2.3  2.9  .805  0.8  1.7  2.5  5.3  1.3  0.2  2.4  2.5  11.7  45  Left  6-3  190  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
